A+AF8-id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
856.0,+AC0-3.274338775,0.212383753,+AC0-4.089663305,0.52718621,+AC0-2.716781477,0.826576671,+AC0-2.924449787,0.0
857.0,2.150467186,+AC0-0.900114286,+AC0-3.751657343,0.59912509,+AC0-2.464789267,2.764077907,0.638395235,1.0
858.0,+AC0-0.928644679,+AC0-1.096734171,+AC0-2.570144912,+AC0-0.95699586,2.819405655,0.338450512,4.306908269,0.0
859.0,+AC0-0.439465957,+AC0-1.054024458,1.611051597,0.542554963,0.657318402,+AC0-0.911034624,+AC0-1.336415136,0.0
860.0,2.46407945,+AC0-1.672946025,+AC0-0.270204134,+AC0-0.060312112,+AC0-1.367106745,4.491703821,1.210290501,1.0
861.0,+AC0-1.594125392,+AC0-0.74166841,+AC0-2.062309758,0.930106043,0.860364897,2.285538692,0.232869083,0.0
862.0,+AC0-1.073914806,+AC0-3.048915039,+AC0-0.907396817,0.684222562,3.169329989,2.61061447,2.683269381,0.0
863.0,+AC0-0.54606103,+AC0-0.539811134,+AC0-0.82096586,+AC0-0.23790602,+AC0-0.559594638,2.064701664,+AC0-0.04287989,0.0
864.0,+AC0-0.633836711,+AC0-0.620323598,0.373926443,1.128312738,1.585413416,1.109217091,+AC0-1.654340482,1.0
865.0,1.850968337,+AC0-2.905569491,+AC0-0.681102095,+AC0-1.229914623,2.891594338,+AC0-0.113403287,1.285039755,1.0
866.0,1.313660654,+AC0-0.240538867,+AC0-1.353445838,0.851020495,+AC0-1.349858871,0.114799055,+AC0-1.341609287,0.0
867.0,0.47047684,+AC0-2.127997995,+AC0-0.509164344,+AC0-2.32409399,3.058286118,+AC0-0.48845787,0.517261001,1.0
868.0,+AC0-0.593083739,+AC0-0.614563467,+AC0-0.965532008,1.375837668,+AC0-0.404390723,0.632694826,+AC0-0.332070551,0.0
869.0,+AC0-0.971714995,+AC0-0.202241322,+AC0-3.069909226,+AC0-0.002042764,+AC0-0.516062475,3.160649884,+AC0-0.524903868,0.0
870.0,1.578084165,0.334413995,+AC0-0.101491305,+AC0-0.522943561,+AC0-1.925671648,2.299389073,+AC0-2.572776035,1.0
871.0,+AC0-1.777052048,+AC0-1.072457943,1.208179544,0.556007441,3.466575436,+AC0-2.480920363,5.206389947,0.0
872.0,+AC0-0.107083969,1.119342238,0.251089756,+AC0-0.090976042,+AC0-0.011057971,+AC0-2.045387737,+AC0-1.17180874,1.0
873.0,+AC0-0.077013144,+AC0-1.479240313,+AC0-3.473365209,0.733619204,1.418820787,2.058232828,2.829489418,0.0
874.0,0.604029065,0.159728447,+AC0-0.817817097,0.364623749,1.045914587,+AC0-1.113209506,+AC0-1.243639196,0.0
875.0,0.441504626,+AC0-0.578750902,+AC0-3.767359783,2.469893075,0.547227087,4.035780902,+AC0-1.692936537,0.0
876.0,+AC0-1.836150855,1.633075983,0.345968096,+AC0-0.76660052,+AC0-1.283646636,1.063778691,+AC0-0.615545776,1.0
877.0,0.103705176,0.639170467,+AC0-1.800794279,3.311235973,+AC0-1.859794026,+AC0-1.902893789,0.625448453,0.0
878.0,+AC0-2.611419982,+AC0-0.493192096,+AC0-2.293999028,+AC0-0.187564463,1.470410307,3.856738856,+AC0-1.083532988,0.0
879.0,1.365953419,+AC0-1.865934764,+AC0-2.61515723,0.704463338,+AC0-2.727113289,0.28381246,+AC0-2.84060724,0.0
880.0,+AC0-3.750910643,+AC0-2.177965299,2.2582748,2.112759981,+AC0-0.801952171,0.17957333,3.267287974,0.0
881.0,1.868966632,+AC0-2.573740286,0.690511287,3.867121841,1.327659942,1.919372796,0.298371281,1.0
882.0,1.665869396,+AC0-1.351977363,+AC0-2.50718905,+AC0-1.424865139,2.417688229,+AC0-1.028009621,2.049558231,0.0
883.0,0.316580405,+AC0-1.419342914,+AC0-2.793661703,+AC0-0.561515274,2.987417367,2.030202575,+AC0-1.256130956,0.0
884.0,1.676050627,0.084912409,+AC0-1.391431991,2.697710377,0.766977636,+AC0-1.573760873,0.495656913,1.0
885.0,+AC0-0.198735513,+AC0-2.063500805,0.563590169,1.26890362,+AC0-1.865621017,0.173999543,+AC0-1.02428096,0.0
886.0,2.38669846,1.108557014,+AC0-1.277840288,4.882421465,+AC0-1.61489057,+AC0-1.471722502,1.511514415,1.0
887.0,+AC0-3.482217761,+AC0-4.393686324,0.761270236,1.129801023,2.166422534,2.999227578,4.022184389,0.0
888.0,+AC0-0.286679192,+AC0-1.726295289,+AC0-0.241288132,2.685789863,+AC0-1.765188865,+AC0-0.159748947,+AC0-0.490589561,0.0
889.0,1.920744568,+AC0-5.59234342,3.5833868,1.617297322,0.841690416,3.208947823,1.75325013,1.0
890.0,1.183319965,+AC0-0.344738139,+AC0-1.79992184,0.63167158,+AC0-3.324806517,0.120624438,+AC0-0.037423169,0.0
891.0,2.874264692,+AC0-3.702880406,+AC0-1.704317417,3.96381078,0.090643722,+AC0-1.058041898,+AC0-2.191083585,1.0
892.0,+AC0-1.226355243,+AC0-1.077611973,0.726008682,2.805508746,+AC0-1.379518527,0.076257795,+AC0-0.714199104,0.0
893.0,0.474937608,+AC0-1.843766141,+AC0-0.108722644,3.661634847,+AC0-1.013733601,+AC0-2.148029499,1.133950788,1.0
894.0,+AC0-0.111969739,+AC0-1.024187315,0.966901048,+AC0-0.692898581,1.025535771,+AC0-2.201253741,1.073826134,1.0
895.0,+AC0-1.347178263,3.821094043,+AC0-1.563330498,3.648971907,+AC0-2.425278302,+AC0-2.482908816,+AC0-0.153359887,1.0
896.0,+AC0-0.255417492,+AC0-3.7245144,+AC0-2.289936321,2.299078697,+AC0-0.806970221,+AC0-0.632365628,+AC0-1.109603654,1.0
897.0,+AC0-1.701201299,+AC0-0.825931857,1.35033649,+AC0-0.464458651,0.995155776,0.867103783,+AC0-3.090406634,1.0
898.0,+AC0-2.434181469,+AC0-2.395268733,+AC0-0.366694008,0.689192609,3.285802082,3.970508519,+AC0-0.681570939,0.0
899.0,2.081552632,+AC0-3.903800493,2.628814038,3.289790388,0.304922106,2.287815754,2.600239701,1.0
900.0,0.459343355,+AC0-0.485814403,1.262989771,2.142451018,0.237014379,+AC0-3.065212237,3.496538098,0.0
901.0,+AC0-1.065431023,0.143722638,+AC0-2.74007107,1.707320601,1.50847751,3.965112143,+AC0-2.061053621,0.0
902.0,+AC0-2.142423097,1.952107472,+AC0-2.521274217,0.39862791,0.823257484,0.683039333,+AC0-3.759799863,1.0
903.0,2.892774871,0.900971232,+AC0-0.418609504,4.59193582,+AC0-0.46612229,+AC0-1.787328692,2.215688603,1.0
904.0,1.390972897,+AC0-3.280604021,+AC0-0.874736404,1.52799777,3.70972063,+AC0-1.499698377,2.564238209,1.0
905.0,0.121914996,+AC0-0.949051136,+AC0-2.883909254,2.798849457,+AC0-1.042559857,+AC0-0.530314421,+AC0-0.045183862,1.0
906.0,1.157303066,+AC0-1.667305035,+AC0-3.93396393,4.061074114,+AC0-3.066174072,+AC0-0.020476977,+AC0-1.101755862,0.0
907.0,+AC0-1.424181699,+AC0-2.184957665,0.772973172,+AC0-1.203528884,0.736420181,1.820272944,+AC0-3.016466776,0.0
908.0,+AC0-0.477195098,+AC0-0.563953679,3.055651672,1.079078944,+AC0-0.301910354,+AC0-1.203179955,0.97284771,0.0
909.0,+AC0-0.882610481,+AC0-0.064112922,+AC0-0.553560019,0.162855688,+AC0-1.123233714,1.872529539,0.922071266,0.0
910.0,2.466118683,+AC0-2.925495981,0.927684636,2.071177352,1.358283471,3.139909748,2.42129939,1.0
911.0,+AC0-0.350124848,2.726108355,0.368016902,1.630109945,+AC0-0.456240366,+AC0-2.630265952,1.86746951,1.0
912.0,+AC0-0.376141097,+AC0-2.257383581,1.172807734,0.572536585,+AC0-1.032369809,2.786392233,+AC0-0.166934434,1.0
913.0,+AC0-1.423470887,+AC0-0.205003694,+AC0-0.023427374,1.218013103,+AC0-3.133455532,0.631300209,1.367064815,0.0
914.0,+AC0-3.699118599,+AC0-1.922430354,+AC0-1.971064255,2.204418404,0.115186441,1.769828258,+AC0-3.135860673,0.0
915.0,3.318008046,+AC0-4.747398999,2.240393389,3.5499494,+AC0-0.146626932,3.265215353,2.577473097,1.0
916.0,0.964352824,+AC0-1.02662996,+AC0-0.410942931,2.577588565,+AC0-3.129066404,+AC0-1.374076067,0.291800325,0.0
917.0,+AC0-0.886589942,+AC0-1.190352787,+AC0-0.447499168,+AC0-2.516764475,0.363910378,+AC0-0.507086241,+AC0-0.813557818,1.0
918.0,+AC0-0.677468458,+AC0-0.593619979,+AC0-3.458919696,+AC0-0.031201413,0.440183699,0.031564418,+AC0-1.532051498,1.0
919.0,+AC0-2.651578571,+AC0-0.378202438,+AC0-2.49375469,2.35130877,0.27963485,0.82733629,+AC0-1.724640045,0.0
920.0,0.155755892,+AC0-0.698560269,0.766754928,1.865080701,+AC0-0.28554256,0.944385629,+AC0-1.012158006,1.0
921.0,+AC0-0.56576727,1.342609339,+AC0-2.871666494,0.092810013,1.4688122,1.807683039,0.070887645,0.0
922.0,0.087174363,+AC0-1.138952157,+AC0-1.145771569,2.806365946,2.231873757,0.459553503,+AC0-2.639978091,1.0
923.0,+AC0-3.265543488,+AC0-1.02756021,+AC0-2.200223918,+AC0-2.161813516,2.12343533,3.672672642,+AC0-4.382106445,0.0
924.0,+AC0-1.342243145,+AC0-1.610086814,2.0057262,2.10336904,1.376180858,+AC0-0.997026635,3.489358464,0.0
925.0,+AC0-1.953494882,1.458415502,+AC0-1.243689029,+AC0-0.565880003,1.07431623,0.306922814,+AC0-3.65321852,1.0
926.0,+AC0-3.04106033,+AC0-2.043459692,+AC0-1.298910602,0.856508654,2.040179884,4.474077394,0.138001968,0.0
927.0,+AC0-0.844439361,+AC0-2.54502454,2.782870463,1.439656354,3.140890888,0.441873909,+AC0-2.189896681,1.0
928.0,0.076444123,+AC0-0.896610197,+AC0-1.105304552,1.389610378,0.848940578,1.532208376,+AC0-0.159626345,0.0
929.0,1.399783572,1.036337966,+AC0-0.642470642,1.480019356,+AC0-0.925231097,1.131227991,+AC0-2.384086925,1.0
930.0,0.923694005,0.664399808,+AC0-3.141028855,3.061432051,+AC0-0.24205667,1.954008085,0.618410208,1.0
931.0,+AC0-1.476159999,+AC0-0.320603978,+AC0-0.424914108,0.313640904,1.135044969,0.919930371,+AC0-1.361351188,0.0
932.0,+AC0-2.614034085,+AC0-3.357348201,+AC0-3.308691107,+AC0-0.909421134,3.49454088,4.975883944,2.058232952,0.0
933.0,+AC0-0.433820028,+AC0-0.01531881,0.143291289,0.64761814,+AC0-0.790599917,+AC0-0.710096682,+AC0-0.311928118,0.0
934.0,2.913226335,+AC0-4.513222772,+AC0-1.735331568,+AC0-0.774266043,5.084390973,0.320790603,1.975611851,1.0
935.0,+AC0-1.904698829,+AC0-2.763748946,1.204186724,2.444800877,+AC0-0.761010968,+AC0-0.591908381,+AC0-2.350263746,0.0
936.0,2.265607836,+AC0-1.822749797,+AC0-2.67785281,2.385820049,+AC0-4.086206823,+AC0-0.528244099,+AC0-1.135254622,0.0
937.0,+AC0-1.848506502,+AC0-1.762635081,+AC0-0.935232191,0.303709041,+AC0-1.094395254,2.633336734,+AC0-1.474869921,0.0
938.0,+AC0-2.268914775,0.350618595,1.023267026,0.000145975,1.019194058,+AC0-1.322799372,+AC0-0.022774534,0.0
939.0,+AC0-1.021164842,0.662863121,+AC0-2.096623265,1.400411799,0.41917634,+AC0-1.334075686,1.128191131,1.0
940.0,+AC0-2.768701223,2.349618718,+AC0-3.016333594,1.136014229,1.788677723,1.474187018,0.569352532,0.0
941.0,+AC0-2.244569977,+AC0-0.592443441,+AC0-1.45840545,0.615350302,+AC0-2.087305186,1.951337928,+AC0-0.491173801,0.0
942.0,+AC0-1.230897717,+AC0-0.601529007,0.053188843,3.090883674,+AC0-1.049220931,+AC0-3.239572473,+AC0-0.885985558,1.0
943.0,+AC0-1.017062947,+AC0-2.323691499,+AC0-0.684309708,2.011828561,+AC0-0.969649254,1.867842154,0.276865133,0.0
944.0,+AC0-0.956779754,1.228210419,+AC0-1.283041689,1.908249778,1.377090543,+AC0-0.218279745,+AC0-0.201583219,1.0
945.0,+AC0-3.634499756,+AC0-1.863587999,3.858929191,+AC0-0.831101451,1.474692178,+AC0-0.038911798,+AC0-1.189820366,1.0
946.0,+AC0-1.769068506,+AC0-1.490856125,+AC0-0.414663062,0.323572213,+AC0-0.778968665,1.591536266,+AC0-1.507770861,0.0
947.0,1.915855843,+AC0-0.988939958,+AC0-1.049353649,1.00480985,2.384984458,+AC0-0.827303935,2.40789327,1.0
948.0,+AC0-1.210806251,+AC0-0.724530015,0.834792768,+AC0-1.626050452,0.233619665,+AC0-1.569586214,1.124419217,1.0
949.0,0.617402041,+AC0-2.574566748,+AC0-0.564992188,2.738690879,2.320601176,+AC0-1.706674583,4.687954168,1.0
950.0,3.182512603,+AC0-1.23739728,+AC0-2.919525969,1.596671737,+AC0-0.688642041,1.564196836,1.525039867,1.0
951.0,0.02565221,+AC0-0.326161449,+AC0-1.239428425,+AC0-0.486801683,0.395589567,+AC0-0.127622496,2.477579568,1.0
952.0,0.234864163,0.217702559,0.347758926,0.099705734,0.73309596,0.430581455,+AC0-2.893865646,1.0
953.0,0.986430179,+AC0-2.754966761,2.137415253,2.135527747,1.202552665,1.500782517,+AC0-0.534094288,1.0
954.0,1.685933654,+AC0-4.275657713,+AC0-1.59989827,0.998565566,0.641066263,4.526599783,+AC0-1.926771608,0.0
955.0,0.684001861,0.264121486,+AC0-2.775463826,0.376440041,+AC0-0.129448859,1.248313785,+AC0-0.352533686,0.0
956.0,+AC0-0.582115179,+AC0-0.142370086,+AC0-0.057086135,1.164174227,+AC0-0.546289605,+AC0-0.318578669,+AC0-2.088865252,0.0
957.0,1.695873018,+AC0-2.170523375,+AC0-2.490740424,1.009216164,+AC0-1.022447495,0.929089101,+AC0-1.072149163,1.0
958.0,+AC0-3.287873452,+AC0-1.738597669,+AC0-1.415938417,+AC0-0.190586348,+AC0-1.13439887,2.389890428,+AC0-3.201157829,0.0
959.0,0.417864594,+AC0-3.215078423,1.87922744,1.470473381,0.011738972,2.864335661,1.260253613,1.0
960.0,1.792871307,+AC0-3.424825557,+AC0-4.087913644,0.102560494,0.122414449,2.330756511,0.914403502,1.0
961.0,0.433143551,0.100089122,+AC0-2.64677244,3.006648211,+AC0-1.389106374,+AC0-1.818382161,+AC0-1.15329372,0.0
962.0,+AC0-1.719885991,+AC0-1.664451776,0.446355556,1.557677191,2.120095122,0.657711473,+AC0-0.97791175,1.0
963.0,+AC0-3.327767295,0.457108327,3.013280476,+AC0-0.730097692,1.468226148,+AC0-0.91962328,+AC0-3.309784564,1.0
964.0,+AC0-2.001123151,1.60274403,+AC0-3.244801938,0.584508393,+AC0-3.101521977,0.967394403,0.602466039,0.0
965.0,+AC0-4.786532005,0.524409723,+AC0-2.730308426,+AC0-0.035859296,+AC0-0.071000078,3.453095967,+AC0-1.334654393,0.0
966.0,1.201791244,+AC0-0.362702255,+AC0-3.071230333,0.309297224,1.676927785,0.377243793,0.254979585,0.0
967.0,1.85333895,1.142824223,+AC0-0.656871904,3.643154289,+AC0-1.897169018,+AC0-1.128151025,+AC0-0.923307315,0.0
968.0,1.908380532,+AC0-2.776327562,+AC0-0.202382062,+AC0-0.80345759,3.120930176,+AC0-0.827356878,1.30054503,1.0
969.0,+AC0-2.052283115,+AC0-1.300234458,+AC0-1.013162055,1.787986279,+AC0-0.958963164,0.724756527,+AC0-1.614529778,0.0
970.0,+AC0-0.473517243,+AC0-1.634346113,+AC0-0.222256073,0.870474501,+AC0-1.75799632,0.638384127,+AC0-1.312242503,0.0
971.0,0.605090372,+AC0-1.545072015,+AC0-3.286126482,0.606338826,2.018061154,0.722150344,2.518539233,0.0
972.0,+AC0-1.252795549,+AC0-0.273387181,0.484443403,+AC0-0.137161972,0.230824474,+AC0-2.266708339,1.01775056,1.0
973.0,+AC0-1.021574338,+AC0-0.5601416,+AC0-0.27518564,2.982361371,+AC0-1.099806241,+AC0-2.237719887,+AC0-1.120162817,0.0
974.0,+AC0-0.569628663,+AC0-2.391954138,+AC0-1.139627424,2.66176888,3.452586212,+AC0-2.791589302,2.097802087,1.0
975.0,+AC0-0.977650136,+AC0-0.305415675,+AC0-1.862190559,0.18379667,3.301545454,0.72802176,2.74473663,0.0
976.0,2.886356175,+AC0-2.892565055,+AC0-5.958315347,+AC0-1.051182032,5.915578869,2.007149325,2.700550217,0.0
977.0,0.87446116,+AC0-0.178893497,+AC0-2.025701604,2.455903102,+AC0-1.157452996,0.54503677,0.629141468,0.0
978.0,+AC0-1.745117226,+AC0-2.074040424,+AC0-0.430170272,1.386735918,2.482312367,1.441093641,2.97738182,0.0
979.0,+AC0-2.662658928,+AC0-2.601674875,+AC0-0.058714493,2.154432411,0.094333623,1.553419533,4.037146399,0.0
980.0,+AC0-0.406506734,+AC0-0.437559455,+AC0-3.781863088,+AC0-0.576977194,2.942047656,2.842255432,+AC0-0.272164508,0.0
981.0,+AC0-0.340399213,+AC0-2.916425062,3.002375607,1.33568343,2.754835455,0.781658013,+AC0-1.080151306,1.0
982.0,+AC0-2.623636628,0.299932011,1.776975698,+AC0-0.854282032,2.2385005,0.704519482,+AC0-0.515157585,0.0
983.0,4.136379887,+AC0-2.058473665,+AC0-0.124515713,+AC0-2.001654358,4.248299964,0.85035159,4.393658725,1.0
984.0,+AC0-2.937254991,+AC0-0.577159765,+AC0-1.106482667,0.357835954,0.913826886,2.937546728,+AC0-0.95186741,0.0
985.0,+AC0-1.857783984,2.34886037,0.540231035,+AC0-0.565698323,1.609930424,+AC0-3.109112713,1.230691463,1.0
986.0,+AC0-0.932294179,+AC0-0.998089717,+AC0-2.15008989,0.047793902,1.811954553,1.614354627,1.353161003,0.0
987.0,1.139302314,+AC0-0.180909126,+AC0-3.110081584,0.347346947,2.564799844,0.354353794,0.124899208,0.0
988.0,0.417940476,+AC0-2.959687014,0.97127899,3.987537359,2.076124758,1.512889607,0.248260945,1.0
989.0,+AC0-3.405870573,+AC0-1.889767751,2.899311469,+AC0-1.034753666,1.434967725,0.524410184,+AC0-3.184964955,1.0
990.0,0.292568208,0.67748661,+AC0-1.473442827,2.477455546,+AC0-1.361697419,+AC0-0.128687406,0.004235805,0.0
991.0,0.352351037,0.255225616,+AC0-0.475636421,0.207086248,0.954357604,+AC0-3.093941813,5.588124235,0.0
992.0,0.548493968,0.488979079,+AC0-1.995853361,2.467900075,1.704923057,1.278586366,+AC0-0.627642994,0.0
993.0,+AC0-0.658010481,1.288879594,2.79956195,+AC0-1.655043661,+AC0-0.307709566,+AC0-2.500165538,2.878142344,1.0
994.0,1.438107204,+AC0-1.185783247,0.48832231,1.496157199,+AC0-1.070271866,+AC0-1.111976504,1.712699274,1.0
995.0,0.241068536,+AC0-0.555240943,+AC0-1.832482053,0.666811231,0.753381194,+AC0-0.221876444,+AC0-2.392702312,0.0
996.0,2.24325593,+AC0-4.079302046,+AC0-1.567456516,2.347822168,1.066503328,0.004403827,2.536835582,1.0
997.0,2.789450989,+AC0-0.350117702,+AC0-4.03219941,+AC0-0.075977127,2.11307057,0.115447409,+AC0-1.454219836,0.0
998.0,+AC0-1.326769718,+AC0-0.502953425,0.145566907,0.872708264,1.655474327,0.75639619,+AC0-0.777125843,0.0
999.0,+AC0-0.938877608,+AC0-0.169641689,+AC0-0.220232474,1.263677317,1.353255279,+AC0-0.144245235,1.22898763,0.0
1000.0,+AC0-1.450722623,+AC0-1.873303787,+AC0-0.743177804,1.981552145,+AC0-2.092821414,1.691483862,0.784607915,0.0
1001.0,+AC0-0.157271619,0.829703853,+AC0-3.27215596,1.226894151,+AC0-1.36458925,1.487907926,1.052510895,0.0
1002.0,+AC0-2.82372437,+AC0-0.451234257,1.082199596,0.833982997,2.47181695,+AC0-0.821953201,+AC0-2.698721567,1.0
1003.0,0.48573438,+AC0-4.694670684,+AC0-1.94594246,2.022091675,0.861829748,+AC0-0.643013894,+AC0-1.414626558,1.0
1004.0,0.176604683,+AC0-2.675056644,+AC0-3.968713203,1.413701336,+AC0-4.563024618,3.663401483,+AC0-0.162040748,0.0
1005.0,+AC0-2.025514845,+AC0-1.073743514,+AC0-0.56538837,+AC0-0.321394847,0.454941226,0.248735333,3.669770294,0.0
1006.0,+AC0-0.936155999,0.300120045,+AC0-1.943790524,1.196775043,+AC0-1.966993862,+AC0-0.662338652,+AC0-0.651472669,1.0
1007.0,+AC0-0.533447689,+AC0-1.605149271,+AC0-5.715134453,3.093680856,+AC0-3.30300905,2.255091404,+AC0-1.981574246,0.0
1008.0,0.617173994,+AC0-1.361685937,+AC0-2.621162853,+AC0-1.075201067,3.260811348,1.326728883,+AC0-0.805294862,0.0
1009.0,+AC0-0.03651479,+AC0-0.979888239,+AC0-0.98586817,+AC0-0.241794309,4.411388366,+AC0-1.870524731,1.970783741,1.0
1010.0,+AC0-3.943657521,+AC0-0.792984109,0.099416637,1.245084592,2.432160572,1.616126875,4.308434418,0.0
1011.0,+AC0-0.553438031,+AC0-1.485230595,1.178210805,+AC0-0.766074439,0.726136642,1.214320842,+AC0-3.315902733,1.0
1012.0,+AC0-0.373861901,+AC0-0.766067802,+AC0-2.417651619,+AC0-0.019789441,0.215198554,+AC0-0.588967865,3.543470082,0.0
1013.0,0.094103112,0.407294368,+AC0-0.390131643,2.530804324,+AC0-3.129980546,+AC0-0.322171308,+AC0-3.101679757,0.0
1014.0,+AC0-0.530249858,0.4932471,+AC0-1.335097836,+AC0-0.053888685,0.919019732,+AC0-0.616124778,+AC0-0.461544176,0.0
1015.0,2.461235858,+AC0-1.372053506,+AC0-4.432614766,3.067025691,+AC0-0.619639377,1.440307125,0.749383473,1.0
1016.0,0.209388633,+AC0-2.04750402,+AC0-1.248701084,2.054072106,+AC0-3.073830134,0.5649855,+AC0-0.909613055,0.0
1017.0,1.387968335,+AC0-2.540032008,+AC0-2.849653633,1.081977146,0.342861974,1.916185582,0.62809646,0.0
1018.0,1.932336419,+AC0-1.785171569,+AC0-0.050078129,0.777337381,0.09889236,2.415390834,+AC0-0.686163646,1.0
1019.0,0.546077805,0.454631306,2.023503567,0.251398866,+AC0-1.453233643,+AC0-1.617008997,1.220969825,0.0
1020.0,0.413824406,+AC0-1.216512236,+AC0-1.41426186,+AC0-0.183651265,+AC0-0.364973015,1.292809043,+AC0-2.124795261,0.0
1021.0,1.517685682,+AC0-2.032264599,+AC0-0.499675675,1.663579851,0.155139292,+AC0-0.388889416,3.793323716,1.0
1022.0,+AC0-2.090905422,0.400443351,+AC0-3.481023953,+AC0-0.596056624,1.387854191,4.547881416,+AC0-0.448345002,0.0
1023.0,+AC0-0.52075177,+AC0-5.4137325,+AC0-1.123145153,2.982759983,0.347231924,+AC0-2.104364947,+AC0-0.426703685,1.0
1024.0,+AC0-0.503870437,+AC0-0.423417192,1.654682628,+AC0-1.085264511,0.079774502,+AC0-1.754534324,2.046075689,1.0
1025.0,+AC0-3.658396659,+AC0-3.330500682,+AC0-2.032566976,0.276463385,3.93290892,4.954530347,2.831482849,0.0
1026.0,+AC0-1.39487577,+AC0-2.155463832,+AC0-2.937887402,2.307469858,+AC0-0.940956308,1.328301132,+AC0-3.125420729,0.0
1027.0,+AC0-0.267140934,+AC0-3.384006852,4.079122898,2.317536273,+AC0-1.937529179,+AC0-2.740641238,+AC0-1.96567694,0.0
1028.0,+AC0-0.986916637,1.650286962,+AC0-1.203166514,+AC0-0.818641787,0.463659427,0.711011385,+AC0-1.655330392,1.0
1029.0,+AC0-3.348767595,+AC0-2.208399624,2.573416951,1.359633989,0.872908539,0.62559797,+AC0-0.129697828,1.0
1030.0,1.740478996,+AC0-0.862067926,0.931082814,2.511759558,+AC0-0.072283974,1.473104628,+AC0-0.512978748,1.0
1031.0,+AC0-1.561235571,0.7322236,1.601120117,+AC0-1.348361715,0.455594937,0.832943932,+AC0-2.813656094,1.0
1032.0,0.273757481,+AC0-1.723821116,+AC0-0.376106844,0.81706123,0.992272417,+AC0-0.81916701,1.29348935,0.0
1033.0,+AC0-1.552304505,+AC0-0.568828352,+AC0-0.295292327,1.015398702,2.716914618,1.537340818,1.155864135,0.0
1034.0,+AC0-3.965589181,+AC0-0.493043848,2.152553894,2.134582645,0.051290269,0.846337254,1.901277095,0.0
1035.0,+AC0-2.402552423,+AC0-1.466359969,1.367857819,1.768676579,4.174825511,+AC0-0.856216782,+AC0-2.661384616,1.0
1036.0,+AC0-2.393737138,+AC0-1.021335687,+AC0-1.341564433,+AC0-0.900340534,0.295517853,4.508038113,+AC0-0.69651361,0.0
1037.0,+AC0-0.711822187,+AC0-1.114416631,+AC0-1.332153755,0.660113656,1.309089973,0.159041994,2.070395901,0.0
1038.0,+AC0-0.068213576,+AC0-1.511633664,+AC0-2.028504963,0.291905325,1.6544272,0.577521866,2.518374081,0.0
1039.0,2.122771463,+AC0-4.2298476,+AC0-0.238536396,2.112481718,2.865717277,+AC0-1.347609951,2.653468431,1.0
1040.0,1.579824972,1.523021713,+AC0-0.127712628,+AC0-0.525103809,+AC0-1.529871694,0.02706922,1.403521232,1.0
1041.0,+AC0-2.055776172,+AC0-3.355322872,3.554301882,0.904296776,2.368481362,0.393883593,+AC0-0.083337968,1.0
1042.0,0.148672211,+AC0-1.497965097,+AC0-0.314322424,+AC0-0.840648179,3.563195109,+AC0-1.603538799,1.791805414,1.0
1043.0,0.187949276,+AC0-1.359826272,+AC0-1.873379207,2.317659871,+AC0-2.953714495,0.64580817,+AC0-0.199364539,0.0
1044.0,0.519059098,+AC0-0.755125534,+AC0-2.987656953,+AC0-0.588860684,4.108543179,0.85376161,1.090284676,0.0
1045.0,1.180684457,+AC0-2.421924951,+AC0-0.852580576,2.409147443,+AC0-3.602378483,+AC0-0.806212815,+AC0-1.416347007,0.0
1046.0,+AC0-2.599597125,1.553562558,+AC0-0.300748064,+AC0-0.057386471,2.26118425,+AC0-1.291584107,+AC0-4.43408316,1.0
1047.0,2.222226794,+AC0-1.458008096,+AC0-1.286354202,1.479970603,0.344612352,+AC0-0.099295037,1.501562875,1.0
1048.0,+AC0-0.301200647,+AC0-1.574805634,0.391781151,1.160507964,+AC0-1.479410851,0.480208358,+AC0-0.591156761,0.0
1049.0,1.330044421,+AC0-0.790754642,+AC0-1.283551417,3.536156118,+AC0-5.814307615,+AC0-2.079250298,1.387407917,0.0
1050.0,+AC0-1.623852628,+AC0-3.772115711,+AC0-1.24128281,3.85791495,0.248019146,+AC0-2.940423263,+AC0-0.756159031,1.0
1051.0,2.019954774,+AC0-1.486366025,+AC0-2.331938565,+AC0-0.396322896,0.012627897,+AC0-0.275645335,0.019333986,0.0
1052.0,+AC0-1.976684469,1.463371346,+AC0-0.540581845,+AC0-0.010424667,2.222218252,+AC0-0.566456435,+AC0-3.780843258,1.0
1053.0,+AC0-1.157606857,+AC0-1.263104355,+AC0-1.680959385,0.733119419,0.186830464,1.200394976,+AC0-0.24299231,0.0
1054.0,1.512469423,+AC0-3.011296241,+AC0-1.714573448,3.716475757,3.471412992,+AC0-2.31863619,1.048440252,1.0
