geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,damage_grade
26,358,6526,2,15,8,7,0,1,2
21,727,1576,1,5,4,2,0,1,2
10,90,11215,2,15,3,5,0,1,2
1,567,11886,1,15,8,3,0,1,0
27,269,5902,3,45,8,8,1,1,1
21,363,4982,2,15,4,6,0,1,2
27,548,2513,3,5,6,7,0,1,1
10,1074,1601,3,10,7,8,0,1,2
13,778,11360,2,0,10,5,0,1,1
17,421,4900,2,25,9,8,0,1,2
4,741,1218,2,25,7,6,0,1,2
7,157,10036,3,25,5,7,0,1,1
21,363,7868,3,45,10,8,0,1,1
27,216,4021,2,10,10,6,0,0,2
6,1253,20,1,15,6,3,0,0,0
27,1000,6830,3,50,4,7,1,0,1
11,660,4821,3,25,11,7,1,0,1
21,363,8973,3,30,13,8,0,1,2
26,435,2481,3,10,8,7,0,1,0
8,640,9580,2,0,5,6,0,1,2
20,672,2726,2,20,5,6,0,1,1
10,151,1357,3,20,6,7,0,1,1
5,1150,5448,2,35,6,5,0,1,1
8,979,11075,3,20,10,7,0,1,1
26,1222,9015,2,5,11,7,0,1,1
20,11,11097,1,60,4,3,0,1,2
3,574,1563,2,60,6,5,1,0,1
17,648,11927,1,25,6,4,0,1,2
4,1342,6504,2,5,5,5,0,1,1
25,1044,3945,2,40,4,6,0,1,1
23,698,9682,2,5,8,5,0,1,1
10,825,6730,2,5,4,4,0,1,1
17,421,10538,1,85,3,3,0,1,2
26,432,10609,1,25,5,3,0,1,0
21,477,5938,3,25,6,6,0,1,2
4,1282,3484,3,5,9,7,0,1,1
25,349,714,2,30,9,5,0,1,1
10,562,593,2,5,4,4,0,1,1
17,876,6007,2,25,12,5,0,1,2
26,1023,3233,1,10,19,3,0,0,0
10,1097,399,2,5,3,4,0,1,2
25,1065,12332,2,0,5,5,0,1,2
14,1120,6614,2,995,10,5,0,1,2
8,1009,975,1,5,8,3,0,1,2
18,977,2847,2,0,8,5,0,1,2
11,164,9725,2,30,9,5,1,0,2
10,1074,11185,3,55,5,6,0,1,2
8,41,5708,2,10,6,4,0,1,2
16,1056,12356,2,0,12,5,0,1,1
6,830,4874,2,10,6,6,0,1,1
21,727,11453,2,25,6,3,0,1,2
10,218,2213,2,20,3,5,0,1,2
9,772,2530,2,5,4,5,0,1,1
10,151,5581,2,30,4,5,0,1,2
10,1074,1601,3,25,6,6,0,1,2
13,1262,8129,3,15,4,4,0,1,1
26,1216,9281,2,15,3,5,0,1,2
13,1310,4214,2,5,4,4,0,1,0
8,433,974,2,15,5,7,0,1,2
0,766,1608,2,20,5,5,0,1,1
6,1253,9708,3,40,7,6,0,0,1
8,812,8935,3,25,5,7,0,1,1
8,1414,11286,3,10,5,5,0,1,1
4,1202,7243,2,0,8,6,0,1,1
22,816,4270,1,5,3,2,0,0,1
20,1378,7734,2,20,7,5,0,1,1
14,594,11006,2,35,8,7,0,1,1
13,606,1445,2,10,6,4,0,1,1
17,247,3997,1,0,13,3,0,0,0
20,1402,3794,1,0,4,2,0,0,1
26,991,3697,2,10,6,4,0,1,2
10,105,8474,1,5,3,2,0,1,2
26,1132,5881,2,10,10,5,0,0,0
17,399,9178,3,15,8,6,0,1,2
21,1406,10862,3,25,5,6,0,1,1
21,477,11329,3,10,5,8,0,1,2
1,122,1581,2,25,4,5,0,1,1
25,513,4357,1,30,8,2,0,1,1
16,1404,9417,2,20,14,6,0,1,1
26,886,9779,2,0,6,5,0,0,0
7,333,1741,2,20,7,5,0,1,1
26,1085,1589,1,5,10,6,0,1,2
26,1085,4428,2,10,7,4,0,1,2
10,1207,10893,2,10,3,5,0,1,1
6,706,3723,2,15,3,4,1,0,1
17,1080,6609,2,30,17,5,0,1,2
10,803,10291,3,10,8,7,0,1,2
26,1001,171,1,20,6,3,1,0,1
16,352,2974,3,35,12,9,0,1,1
20,719,7869,2,10,5,3,0,1,1
17,663,11938,2,25,6,5,0,1,1
6,1147,3652,2,45,10,8,0,1,1
4,616,7887,3,25,7,7,0,1,2
6,1002,9911,5,20,9,12,0,0,1
17,1149,2759,3,0,6,7,0,1,2
17,490,9469,1,35,5,3,0,1,2
20,719,3788,2,20,17,6,0,1,1
21,471,1182,2,10,4,3,0,1,2
7,430,12378,2,30,8,3,0,1,1
8,433,9874,2,30,7,7,0,1,2
20,788,913,1,0,6,4,0,0,1
17,680,3587,2,35,11,4,0,1,2
12,667,9872,2,25,5,5,0,1,2
16,89,12143,3,10,10,7,0,1,2
4,474,8280,2,10,7,6,0,1,1
25,889,9084,2,25,5,6,0,1,1
0,163,1263,2,25,9,6,0,1,1
10,1278,2463,2,10,12,4,0,1,1
0,742,11377,2,15,6,5,0,1,1
6,1253,8759,4,45,4,9,0,0,0
10,87,10522,2,10,6,6,0,0,1
17,582,12054,3,25,11,7,0,1,1
17,1308,4476,2,15,6,6,0,1,2
20,826,9566,1,15,8,2,0,1,0
13,569,3291,2,25,9,5,0,1,1
20,323,1478,2,0,4,6,0,0,0
13,311,2554,2,5,7,5,0,1,0
4,72,12138,2,25,7,4,0,1,1
26,740,12447,3,35,5,7,0,1,1
8,979,8059,2,5,5,5,0,1,2
3,1387,8014,4,85,2,8,0,0,2
8,659,199,2,100,5,5,0,1,2
20,517,3610,2,10,9,5,0,1,1
13,373,2720,2,15,6,5,0,1,1
10,1174,11024,2,30,5,6,0,1,1
21,1195,4249,1,15,8,4,0,0,1
8,463,10714,1,10,10,3,1,0,2
8,206,11631,1,10,6,2,0,1,2
10,1250,8468,2,80,4,5,0,1,2
13,57,767,1,0,2,2,0,0,0
11,883,135,4,80,7,9,1,0,2
26,227,8640,2,15,8,6,0,1,2
6,452,4034,2,0,8,5,0,1,1
10,1224,5179,2,5,3,4,0,1,2
12,1148,4518,2,10,5,5,0,1,2
8,463,6973,2,0,8,6,0,0,1
27,533,6299,3,20,7,7,1,0,2
4,144,880,2,0,10,4,0,1,1
17,658,8226,2,20,5,5,0,1,1
21,363,2214,3,55,7,6,0,1,2
6,673,7819,3,0,7,10,0,0,0
27,269,11121,2,20,8,7,0,1,2
17,1067,3219,2,5,8,6,0,1,2
20,863,1104,2,15,9,6,0,0,1
16,352,2974,3,10,8,8,0,1,1
6,845,2698,3,35,12,6,1,0,1
21,471,11493,3,15,6,6,0,1,1
7,799,5784,2,10,5,4,0,1,1
17,490,9391,2,15,11,5,0,1,2
10,151,5581,2,25,4,5,0,1,2
21,839,3664,3,25,9,6,0,1,1
25,211,3910,3,10,9,9,0,0,0
4,191,5918,2,10,6,7,0,1,1
27,1394,11220,4,40,12,9,1,0,2
26,1001,11376,1,10,4,2,0,0,0
14,150,4842,2,30,13,5,0,1,1
7,746,5011,2,10,10,5,0,1,2
21,324,2129,1,10,6,2,0,0,1
20,254,10151,2,5,17,6,0,0,1
17,1121,5037,2,15,4,5,0,1,2
27,548,11500,3,15,11,10,0,0,1
26,991,47,2,20,21,6,0,0,1
4,1095,736,2,30,8,4,0,1,1
20,158,2295,2,10,4,3,0,1,1
26,1001,6626,1,5,6,3,0,0,0
17,1045,11353,2,10,14,6,0,1,2
21,1128,11790,2,85,5,4,0,1,2
17,715,6416,3,30,11,6,0,1,2
7,904,8174,3,0,11,7,0,1,1
8,912,11558,2,15,6,5,0,1,1
6,770,2702,2,20,10,7,0,1,0
6,460,685,2,0,14,5,0,0,1
17,658,10741,2,0,13,4,0,0,1
9,772,12334,1,15,5,3,0,1,1
1,183,3058,1,50,9,3,0,1,1
27,181,4733,2,35,15,5,0,0,1
30,710,3315,2,20,5,5,0,1,1
13,64,11594,2,5,5,4,0,1,0
7,838,10723,2,10,8,5,0,1,2
20,788,913,2,35,5,5,0,0,2
0,245,6147,2,15,9,5,0,1,1
4,972,1352,2,5,7,6,0,1,1
6,287,10436,2,5,8,5,0,0,1
17,1393,9534,3,10,3,6,0,1,2
22,1088,8136,2,10,4,4,0,1,1
20,158,621,1,0,5,3,0,0,1
20,1209,7844,3,10,10,7,0,1,1
17,1149,2759,3,10,8,7,0,1,2
3,1006,2343,3,0,11,7,1,0,1
20,174,5775,2,10,7,5,0,1,1
4,972,6999,2,20,3,5,0,1,1
25,769,7573,2,45,9,4,0,1,1
10,562,10062,1,0,5,2,0,0,0
27,1155,10278,2,30,12,5,0,1,2
4,148,5076,2,60,7,5,0,1,1
22,117,1507,2,0,7,5,0,1,1
21,140,8491,3,20,5,7,0,1,1
6,981,5187,2,25,9,7,0,1,1
7,157,1320,3,5,15,9,0,0,1
26,1401,3904,1,10,15,4,0,0,0
17,682,7461,1,40,6,2,0,1,2
9,713,10072,1,20,9,3,0,0,1
15,222,11469,2,80,14,5,0,1,1
16,1300,4872,1,50,4,4,0,1,1
17,1047,4506,1,0,12,2,0,0,2
10,310,3637,2,15,5,4,0,1,1
17,1357,3408,2,5,16,5,0,1,1
26,1001,171,2,20,11,7,0,0,0
6,1253,8759,3,5,10,8,0,0,0
16,1300,3914,1,0,9,3,0,1,1
30,710,3650,2,30,10,7,0,0,1
6,376,9615,1,10,9,2,0,1,1
27,422,4747,3,25,8,8,1,0,2
20,270,5471,2,10,8,6,0,0,0
10,1382,6073,3,5,5,7,0,1,1
26,1081,1531,2,20,11,7,0,1,1
20,136,4769,2,0,3,7,0,0,0
26,39,10795,2,35,16,6,0,0,1
29,952,1900,2,15,8,5,0,1,1
4,208,2714,2,10,8,4,0,1,1
21,701,6298,3,0,8,6,0,1,2
1,624,9194,1,5,8,2,0,1,2
4,1282,9426,3,10,8,9,0,1,1
12,669,8541,3,50,7,8,0,1,2
27,533,11882,2,30,7,6,0,1,2
15,733,2150,2,60,6,4,1,1,1
26,432,12443,1,20,14,4,0,1,0
20,953,10810,2,5,11,5,0,0,1
27,181,1654,3,15,14,10,0,0,1
10,1182,414,1,15,5,5,0,1,1
26,1050,11785,1,20,4,5,1,0,1
6,187,9695,3,10,7,5,0,1,1
13,1372,9922,2,0,8,5,0,0,0
26,39,11440,1,5,2,2,0,0,0
6,1253,20,4,0,11,12,0,0,0
6,592,5272,3,5,16,9,0,0,0
4,328,9969,2,15,4,5,0,1,1
8,395,3552,2,10,10,5,0,1,2
17,817,4667,3,10,13,7,0,1,2
26,1401,3904,2,10,10,5,0,0,0
7,641,2069,2,10,8,4,0,1,2
10,1074,8048,3,35,6,7,0,1,2
6,724,2865,2,15,10,5,0,1,1
25,889,446,2,5,7,5,0,1,1
27,533,3675,2,15,2,4,1,0,2
26,432,12482,2,15,7,5,0,1,1
6,197,6844,1,60,8,4,0,1,1
6,1350,3790,1,0,12,3,0,0,0
7,749,5327,2,0,7,5,0,1,1
27,181,1654,4,0,19,13,0,0,0
6,1289,5025,2,35,7,5,0,1,1
21,363,4982,1,0,11,3,0,0,0
10,1174,7710,2,25,5,5,0,1,1
17,1119,12390,3,20,6,7,0,1,2
27,216,12323,2,5,3,5,1,0,2
17,1322,6717,3,110,8,6,0,1,1
8,1403,10719,2,30,5,5,0,1,2
8,95,6894,2,25,5,4,0,1,2
17,715,6416,3,25,8,6,0,1,2
10,405,5132,2,15,6,6,0,1,1
26,1215,11367,2,0,8,5,0,1,1
30,1102,9320,2,20,6,5,0,1,1
17,876,6007,2,50,19,5,0,1,2
26,39,11440,1,10,6,3,0,0,0
17,596,11104,2,15,7,5,0,1,2
17,446,9654,2,0,3,4,0,1,2
17,1196,11779,2,20,6,7,0,1,2
20,1309,8850,2,30,6,7,0,1,1
20,500,9647,2,25,6,6,0,0,1
9,670,2699,1,5,5,3,0,1,2
20,270,854,2,10,6,5,0,0,1
21,727,11453,3,65,10,5,0,1,2
10,1007,9541,2,10,11,5,0,1,2
4,1276,7958,2,5,10,7,0,1,1
17,905,3836,2,15,11,4,0,1,2
4,71,3198,3,10,4,6,0,1,1
27,1155,11652,2,15,6,5,0,1,1
6,1287,2169,3,15,7,6,0,1,2
17,1080,10428,2,5,7,4,0,1,2
6,1022,3927,2,20,11,7,0,1,1
21,107,9462,3,10,11,8,0,1,1
16,232,3455,3,10,7,5,0,1,1
17,409,2383,2,25,10,7,0,1,2
1,583,10736,2,15,8,5,0,1,1
10,1127,11433,2,20,7,5,0,1,2
7,1283,6490,3,40,5,6,0,1,2
8,561,8490,3,35,20,6,0,1,2
7,238,11046,2,35,11,5,0,1,1
22,61,901,2,25,9,4,0,1,0
8,1009,7961,1,10,9,3,0,0,2
20,1217,9581,1,0,7,3,0,1,0
7,1265,10092,2,10,9,7,0,1,2
16,350,1102,2,30,9,5,0,1,1
10,1074,7272,2,20,5,5,0,1,2
17,1196,10765,1,5,8,3,0,1,2
27,1106,5492,2,20,7,5,1,0,2
10,1127,4169,3,25,7,7,0,1,1
21,1093,10895,2,30,7,5,0,1,2
20,1021,4531,2,5,7,5,0,0,0
11,164,8561,3,5,3,6,0,0,2
7,746,5011,2,10,12,7,0,1,1
26,1401,3904,1,5,15,4,0,0,0
27,216,12323,3,20,7,7,1,0,2
15,476,12279,1,35,6,2,0,1,1
8,558,1751,2,30,5,5,0,1,2
11,660,2390,2,50,8,6,0,1,2
21,1062,12096,2,20,6,5,0,1,2
7,10,4605,2,20,8,6,0,1,1
21,694,8134,3,80,12,8,0,1,2
13,64,10887,2,20,10,5,0,1,1
8,1415,9041,3,10,9,6,0,1,2
10,488,3201,2,0,5,4,0,1,1
6,673,2685,3,30,7,5,1,1,1
21,107,8884,2,5,3,5,0,1,1
11,765,5373,4,25,5,10,1,0,1
26,1216,9281,3,15,14,6,0,1,1
8,178,5506,1,0,12,2,0,0,0
4,1334,9825,3,15,5,6,0,1,1
8,1221,3018,2,15,9,6,0,1,2
3,720,926,2,20,4,6,0,1,2
26,991,5422,2,15,6,5,0,1,1
13,1372,1864,2,35,6,6,0,1,1
3,720,5019,2,10,9,7,0,0,0
6,453,3486,2,20,6,5,1,0,1
20,215,8668,2,5,10,5,0,0,0
24,628,8888,2,30,8,6,0,1,1
17,1240,1691,3,10,2,5,0,1,2
4,388,12059,2,0,8,5,0,1,1
13,64,5042,3,10,4,5,0,1,1
26,1001,12258,2,10,6,4,0,1,0
4,191,11504,2,10,7,7,0,1,1
12,1420,9051,2,25,6,4,1,1,1
26,1028,881,2,25,6,5,0,1,2
21,873,7444,3,10,15,7,0,1,1
5,1318,11855,2,35,9,5,0,1,1
10,1055,2152,1,5,3,5,0,1,1
25,1186,2409,2,40,7,4,0,1,1
7,728,11227,2,20,7,7,0,1,1
17,1357,11993,2,30,11,5,0,1,1
26,39,1324,2,50,31,6,0,0,0
6,852,10905,3,20,8,7,0,1,1
10,142,4273,2,10,3,5,0,1,1
3,574,6041,5,10,20,15,0,0,2
27,533,9339,2,55,15,5,1,0,2
21,363,9414,2,20,5,5,0,1,1
26,919,9760,2,10,7,5,0,1,1
17,399,984,3,20,7,7,0,1,2
5,814,4845,3,15,7,7,0,1,1
17,1030,9966,3,20,6,5,0,1,2
8,1114,11808,2,15,7,4,0,1,2
20,922,11608,2,10,7,4,0,0,1
21,123,9237,3,25,5,6,0,1,2
7,430,12378,2,15,13,4,0,1,1
1,871,840,2,40,7,5,0,1,2
26,1401,2557,1,10,2,2,0,1,1
7,901,11787,2,10,7,5,0,1,1
6,516,9828,2,15,7,7,0,1,1
17,875,4382,3,35,6,4,0,1,2
7,157,1548,2,30,11,5,0,1,1
1,624,6131,2,25,10,4,0,1,1
29,63,6671,2,50,10,5,0,1,1
13,20,3266,1,15,8,2,0,1,2
26,886,12157,1,0,9,5,0,0,0
25,902,8716,1,5,9,3,0,1,2
3,1387,925,5,40,4,11,0,0,1
27,181,1076,5,50,3,10,1,0,1
26,896,11617,2,0,2,3,0,1,0
11,415,5151,2,10,10,5,0,1,2
11,1416,11912,2,55,15,5,0,1,1
26,39,9133,1,0,8,3,0,0,0
10,151,5055,2,30,6,6,0,1,2
8,1414,266,3,40,5,6,0,1,1
24,844,1955,2,15,12,5,0,1,1
13,846,2841,1,30,5,3,0,1,1
20,508,11256,2,10,9,6,0,0,0
8,1009,8939,3,10,8,9,0,1,2
22,763,2155,2,20,19,5,0,1,1
13,64,11594,2,10,11,4,0,1,1
10,1248,10682,2,50,6,4,0,1,2
21,499,7655,3,0,8,5,0,1,1
15,1220,1716,2,15,8,5,0,1,1
17,51,2962,3,10,6,7,0,1,2
4,910,11324,1,15,3,3,0,1,1
17,1067,3845,2,30,8,5,0,1,2
10,804,11371,3,25,6,8,0,1,0
3,1006,7021,3,30,8,7,1,0,2
26,991,2170,2,5,5,6,0,0,2
10,603,4355,1,10,9,3,0,1,1
4,598,6038,2,30,10,4,0,1,2
7,430,7179,2,25,6,4,0,1,1
17,247,2918,1,30,6,2,0,1,2
21,363,4982,3,20,6,7,0,1,2
22,171,2542,1,15,6,3,0,0,1
7,255,7224,2,15,11,4,0,1,1
25,889,1339,3,20,4,9,0,1,1
20,884,10948,3,20,10,7,0,1,1
6,197,6829,2,60,8,5,0,1,1
8,374,698,2,20,10,7,0,1,1
8,696,8074,2,40,8,6,0,1,1
7,964,512,2,10,7,5,0,1,1
5,1345,3096,2,15,10,5,0,1,1
0,885,8479,2,30,10,6,0,1,2
26,1001,171,2,0,10,3,0,0,1
14,271,3386,2,45,13,4,0,1,1
11,938,10992,3,15,12,8,0,0,1
26,39,9133,2,20,16,7,0,0,0
7,895,8778,2,20,7,4,0,1,1
6,898,4539,2,30,8,5,1,1,1
7,838,10723,3,20,6,7,0,1,2
4,55,11218,2,15,6,5,0,1,2
6,673,6047,2,30,4,5,1,1,0
12,284,3440,2,15,12,5,0,1,1
27,548,4430,4,85,9,8,1,0,2
4,1276,4902,2,15,10,6,0,1,1
27,548,1440,3,60,4,8,1,0,2
4,741,11836,2,15,6,5,0,1,2
26,264,955,1,5,7,4,0,1,0
21,123,12012,2,5,4,4,0,1,2
3,574,8555,2,0,13,5,0,0,1
6,457,7117,2,20,7,8,0,1,1
7,895,440,3,35,5,7,0,1,1
30,710,1448,1,5,5,3,0,0,1
25,868,1692,2,35,6,4,0,1,1
23,915,10388,2,45,8,5,0,1,1
26,762,10996,3,40,14,8,1,1,1
13,1159,7483,3,0,12,6,0,1,1
0,793,12027,2,20,14,5,0,1,2
24,1388,9553,2,15,6,4,0,1,1
8,1020,11195,3,5,19,9,0,0,0
6,1135,4745,2,40,7,7,0,1,1
17,31,6184,1,10,5,3,0,1,1
21,1251,4319,2,10,8,5,0,1,1
17,1381,11482,3,25,10,6,0,1,2
17,446,9654,1,15,3,5,0,1,2
27,1106,4577,3,30,10,9,1,0,1
16,479,10418,1,20,6,3,0,1,1
27,216,11734,4,45,6,9,1,0,1
4,747,11430,2,5,7,5,0,1,1
25,889,7922,2,15,7,7,0,0,1
17,347,2090,3,55,5,6,0,1,2
16,959,3392,2,40,7,5,0,1,1
3,1387,10110,4,25,19,12,0,0,0
27,422,9497,2,45,11,4,1,0,2
4,699,5552,2,25,6,5,0,1,1
11,883,2076,5,60,5,15,0,0,1
13,128,5886,2,10,9,5,0,1,1
4,1276,359,2,0,10,5,0,1,1
27,1106,12026,2,50,18,5,1,0,2
20,158,3419,2,10,8,5,0,1,2
17,658,7531,3,35,5,6,0,1,2
9,445,3469,1,15,14,3,0,0,1
11,131,5799,2,50,20,4,0,1,1
22,816,3460,2,10,9,7,0,1,1
4,40,3106,2,5,8,5,0,1,2
21,336,191,2,5,12,5,0,1,2
4,1342,5825,2,10,6,5,0,1,1
10,1055,10772,1,5,5,5,0,1,1
21,499,6469,2,20,6,6,0,1,2
6,275,12385,2,15,8,5,0,1,2
26,1023,11319,1,0,17,4,0,0,0
21,1185,2643,2,5,6,4,0,1,2
8,1225,6276,2,10,8,5,0,1,1
13,909,1637,1,20,4,4,0,1,1
12,309,8039,2,25,7,6,0,1,1
17,663,8570,3,5,10,7,0,1,1
16,118,9314,1,30,4,3,0,1,1
20,158,5901,1,0,9,3,0,0,0
21,581,11127,3,5,6,7,0,1,2
8,678,7474,2,15,5,6,0,1,1
20,11,9857,2,75,7,7,0,1,1
7,1328,3809,2,30,6,6,0,1,2
22,355,10944,2,30,11,6,0,1,2
21,727,11091,3,15,6,5,0,1,2
7,1068,9655,2,30,4,5,0,1,1
20,1402,1708,2,15,6,6,0,1,1
7,859,4628,2,20,4,5,0,1,2
17,1240,4434,2,10,5,5,0,1,2
6,1277,9940,2,15,6,5,0,1,1
10,996,8360,3,20,6,7,0,1,1
22,763,4002,1,25,15,3,0,1,2
10,127,5691,2,15,9,5,0,1,1
3,1387,925,5,45,6,11,0,0,1
0,946,5210,2,5,3,6,0,0,2
22,1398,6896,2,40,5,5,0,1,1
10,1224,344,2,10,8,4,0,1,2
3,1387,11973,4,15,5,12,0,0,1
15,535,3480,2,65,4,5,0,1,2
7,255,9699,1,10,5,3,0,1,1
6,1253,5906,1,0,10,3,0,0,0
20,497,9380,2,15,6,6,0,1,1
6,1277,3619,3,20,8,7,0,1,2
27,390,2307,1,0,12,3,0,0,1
27,1394,676,2,20,3,5,1,1,1
6,464,9545,2,45,6,5,0,1,2
22,1320,12156,2,20,5,4,0,1,1
8,558,6089,2,50,8,6,0,1,2
27,533,10199,3,20,7,8,1,1,2
12,655,11189,1,55,6,3,0,1,1
21,1355,10612,3,10,8,7,0,1,2
10,1250,3885,1,10,2,3,0,1,1
7,1233,9392,2,70,4,4,0,1,1
10,337,2327,2,10,4,5,0,1,1
20,173,1939,2,5,7,5,0,1,0
3,1387,8023,5,100,3,10,1,0,1
21,956,4325,3,30,17,10,0,1,1
7,129,408,2,20,7,4,0,1,1
13,311,7430,2,0,7,6,0,1,0
0,946,11665,1,10,3,3,0,1,0
4,651,3912,2,0,4,5,0,1,1
23,879,11489,2,35,7,4,0,1,1
1,1358,7607,2,10,7,5,1,1,1
6,1287,4586,3,25,8,6,0,1,2
6,923,5424,3,5,10,7,0,1,1
21,1219,349,2,25,5,5,0,1,2
22,913,3726,2,10,3,5,0,1,0
3,574,7980,3,20,7,8,1,0,1
30,795,3692,2,15,7,7,0,1,1
12,1226,3086,2,70,6,5,0,1,1
27,548,2513,2,5,8,5,0,1,2
10,1140,2448,3,30,6,6,0,1,2
12,284,11098,2,20,6,4,0,1,1
26,1222,7307,1,0,17,3,0,1,0
8,463,6342,2,45,8,6,1,0,2
6,1002,4558,2,995,6,6,1,0,1
6,933,4496,2,20,13,5,0,1,1
6,1210,7175,2,15,11,7,0,1,2
3,1006,8077,2,20,3,4,1,0,1
6,845,5874,4,25,9,8,0,0,1
17,490,12425,2,45,8,5,0,1,2
7,527,8086,2,25,9,6,0,1,1
13,1142,7923,2,10,8,3,0,1,2
10,90,568,2,15,5,4,0,1,2
8,1415,1898,1,25,3,6,0,1,2
4,1363,4033,2,10,5,5,0,1,1
6,1277,7577,3,10,7,7,0,1,2
21,1219,5338,2,5,4,4,0,1,1
21,937,7036,3,60,6,6,0,1,1
7,225,3129,2,40,7,6,0,1,2
27,533,9339,3,35,7,8,1,0,2
11,883,2822,4,80,6,8,0,0,1
17,1183,5513,2,15,8,5,0,1,2
12,339,9506,2,995,6,4,0,1,0
16,1014,3506,2,40,7,5,0,1,1
8,1373,958,2,45,3,6,0,1,2
21,551,10204,2,15,9,7,0,1,1
13,606,8689,1,10,17,4,0,1,1
11,1071,11472,2,25,7,8,0,1,1
26,39,2005,2,15,8,6,0,0,0
24,958,11711,2,25,3,4,0,1,1
30,710,9397,2,30,8,7,0,1,2
10,88,4259,2,10,3,6,0,1,2
8,1184,10035,3,50,11,6,0,1,2
21,935,9689,2,5,12,5,0,1,1
20,385,8073,2,0,10,5,0,0,1
7,544,2853,2,10,6,4,0,1,2
27,181,2607,3,30,7,6,1,0,1
0,536,7600,2,10,12,5,0,1,0
26,432,10609,1,20,5,5,0,0,1
21,645,5912,2,15,6,5,0,1,1
9,713,7624,1,5,9,3,0,0,1
4,1389,3444,3,15,9,6,0,1,1
20,1209,4837,2,35,4,5,0,1,1
6,1002,3931,4,995,25,11,1,0,1
20,500,6341,2,0,7,4,0,0,1
11,164,5664,3,35,11,8,0,0,2
7,790,7889,2,50,12,5,0,1,1
6,1324,2952,2,15,7,6,0,1,1
22,913,2241,1,20,8,2,0,1,1
10,151,1244,2,15,5,6,0,1,2
13,18,8307,1,25,7,3,0,1,1
6,1041,912,2,15,7,5,0,1,1
7,641,8738,2,995,7,7,0,1,2
11,521,3519,2,40,9,7,0,1,2
6,706,7959,2,30,6,4,0,1,1
20,385,11212,2,10,6,5,0,1,2
14,550,236,2,15,9,5,0,1,1
1,183,2097,1,10,7,3,0,1,1
0,1302,7485,3,15,9,9,0,1,2
13,569,4147,2,35,24,5,0,1,1
7,157,7679,2,20,9,6,0,1,1
10,1127,1462,2,20,13,5,0,1,2
25,1044,9771,2,0,5,5,0,1,2
6,460,6253,3,50,8,6,0,0,1
26,1377,1204,2,20,6,4,0,0,0
20,517,943,1,5,2,4,0,0,0
26,1050,2504,2,20,7,5,0,0,0
7,238,12029,2,30,18,5,0,1,1
27,1155,9959,2,30,11,6,0,1,1
11,883,2822,4,80,8,8,0,0,1
13,925,6373,2,0,4,5,0,1,0
26,1050,6937,1,0,7,3,0,0,0
3,720,3321,3,20,5,10,0,1,1
17,682,5067,3,35,3,6,0,1,2
19,1153,1913,2,25,15,4,0,1,1
13,1035,10549,2,50,8,5,0,1,1
26,39,11246,2,5,42,7,0,0,0
4,821,10425,1,20,3,2,0,1,1
21,363,8973,2,10,5,4,0,1,2
25,60,2983,2,10,6,5,0,1,1
6,1060,8148,1,20,6,2,0,1,2
7,10,3146,2,5,3,4,0,1,1
7,430,1493,2,35,4,5,0,1,1
13,808,6627,2,15,4,5,0,1,2
27,1394,4411,2,40,9,5,0,1,2
1,280,8959,2,5,8,5,0,1,1
8,979,10735,1,15,9,3,0,1,2
15,1299,3212,2,60,6,4,0,1,1
20,922,11608,2,0,7,4,0,0,1
10,1278,4825,2,0,7,5,0,1,1
26,1222,9000,2,50,20,5,0,1,1
4,1202,3272,1,20,3,3,0,1,1
27,1394,2309,2,20,9,7,0,0,1
17,1352,9260,3,20,12,6,0,1,2
8,626,9112,2,60,5,5,0,1,1
6,99,3880,2,15,8,6,0,1,1
10,661,5931,1,0,11,3,0,0,1
21,1326,2947,1,5,5,2,0,1,2
12,93,9718,1,30,6,4,0,1,1
4,689,11763,2,0,3,5,0,1,1
13,308,5734,2,25,5,6,0,1,1
20,158,4613,2,10,10,8,0,0,1
21,313,6134,3,15,9,5,0,1,2
17,1196,3283,2,20,10,7,0,1,1
26,1023,12350,1,15,6,3,0,1,1
0,152,9060,2,30,8,4,0,1,1
6,1384,145,2,20,7,5,0,1,1
11,850,1409,3,15,8,7,0,1,2
17,811,11295,3,5,7,5,0,1,1
20,884,9838,1,30,6,5,0,1,1
27,1155,12020,2,20,3,5,1,0,1
7,157,11015,2,35,16,5,0,1,1
26,74,12114,2,35,5,5,1,1,1
20,158,7542,2,10,6,5,0,0,1
26,39,2005,2,20,10,6,0,0,0
6,673,10576,3,25,8,10,0,0,1
6,187,11142,2,0,7,8,0,1,1
26,74,8338,2,80,6,5,1,1,1
7,555,608,2,10,3,4,0,1,1
13,783,697,2,30,9,6,0,1,0
12,787,6684,2,15,5,5,0,1,1
8,426,12261,3,50,4,8,0,1,1
22,381,9807,2,15,9,5,0,1,1
17,247,3997,1,10,6,2,0,0,1
21,30,3595,2,15,6,4,0,1,2
8,178,8196,3,35,6,6,0,1,1
3,1387,3909,5,35,8,10,0,0,1
6,845,7126,2,20,6,5,0,1,1
18,677,11943,3,15,9,7,0,1,2
7,423,1926,2,20,3,4,0,1,2
21,107,4069,3,30,11,6,0,1,2
4,369,4003,2,20,7,4,0,1,1
27,533,3707,3,25,14,8,1,0,1
26,39,11246,1,10,6,3,0,0,0
4,148,12091,2,0,12,5,0,1,2
